키워드,언론사,게시일,뉴스제목,url
에스케이 유심 정보유출,한겨레,2025-05-07 06:02:15,e심 도입 지체해 ‘SKT 유심대란’ 키웠다,https://n.news.naver.com/mnews/article/028/0002744506?sid=105
에스케이 유심 정보유출,한겨레,2025-05-13 11:10:09,이주호 “SKT 국민 불편…과기부 재발방지대책 내달라”,https://n.news.naver.com/mnews/article/028/0002745562?sid=102
에스케이 유심 정보유출,한겨레,2025-04-28 10:42:14,"“나도 모르게 SKT 폰 해지, 5천만원 인출됐더라…알뜰폰 개통돼”",https://n.news.naver.com/mnews/article/028/0002743076?sid=102
에스케이 유심 정보유출,한겨레,2025-04-30 18:58:13,"개인정보위 “SKT 이용하는 개인정보취급자, 유심 교체 권고”",https://n.news.naver.com/mnews/article/028/0002743643?sid=101
에스케이 유심 정보유출,한겨레,2025-05-08 16:12:14,SKT “위약금 면제 땐 7조 손실” 주장…야당 “국민 협박하나”,https://n.news.naver.com/mnews/article/028/0002744850?sid=101
에스케이 유심 정보유출,한겨레,2025-05-02 17:24:09,방통위 “SK텔레콤 6일부터 특별점검…시장감시 강화”,https://n.news.naver.com/mnews/article/028/0002744041?sid=101
에스케이 유심 정보유출,한겨레,2025-05-20 13:40:09,"이재명, 국힘 ‘배우자 토론’ 거부…“신성한 주권의 장을 이벤트화”",https://n.news.naver.com/mnews/article/028/0002746723?sid=154
에스케이 유심 정보유출,한겨레,2025-05-02 16:12:10,"진보당 대변인이 한동훈 캠프 특보?…민주 “마구잡이 위촉, 윤석열식 행태”",https://n.news.naver.com/mnews/article/028/0002744024?sid=100
에스케이 유심 보안사고,지디넷코리아,2025-05-21 18:07:09,"방통위, 이통3사 불법스팸 대응·이용자 보호 현황 점검",https://n.news.naver.com/mnews/article/092/0002375199?sid=105
SK텔레콤 유심 해킹,뉴스1,2025-05-23 10:44:22,"경찰, 'SKT 해킹사태' 고발인 조사",https://n.news.naver.com/mnews/article/421/0008269057?sid=102
SK텔레콤 유심 해킹,연합뉴스,2025-05-23 05:00:01,SKT망 사용 알뜰폰 가입자도 감소…SK텔링크 4만여명↓,https://n.news.naver.com/mnews/article/001/0015406163?sid=105
SK텔레콤 유심 해킹,뉴스1,2025-05-26 14:12:40,유심 해킹 사태에 공시지원금·판매지원금 인상한 SKT,https://n.news.naver.com/mnews/article/421/0008273799?sid=105
SK텔레콤 유심 정보유출,경기일보,2025-05-19 11:39:18,3년 걸친 'SKT 해킹'…개인정보 추가 유출 가능성 제기,https://n.news.naver.com/mnews/article/666/0000072982?sid=102
SK텔레콤 유심 정보유출,뉴시스,2025-05-09 15:16:41,"""유심 정보 유출 가능성 통지"" SKT 全 가입자에 문자 발송",https://n.news.naver.com/mnews/article/003/0013231759?sid=105
SK텔레콤 유심 정보유출,연합뉴스,2025-05-10 06:00:01,SK텔레콤 해킹에 남몰래 웃는 삼성전자·애플…이유는 '이심',https://n.news.naver.com/mnews/article/001/0015379236?sid=105
SK텔레콤 유심 보안사고,머니S,2025-05-22 14:40:04,"SK텔레콤, KT·LG유플러스와 'APT 공격' 공동 대응 추진",https://n.news.naver.com/mnews/article/417/0001078620?sid=105
SK텔레콤 유심 보안사고,헤럴드경제,2025-05-12 11:09:11,SKT “유심 재설정하면 교체와 동일한 효과”,https://n.news.naver.com/mnews/article/016/0002469714?sid=105
SK텔레콤 유심 보안사고,국제신문,2025-05-20 11:34:16,"'2700만 가입자 정보 해킹' SK텔레콤 ""믿고 안심해주세요""",https://n.news.naver.com/mnews/article/658/0000107647?sid=101
SK텔레콤 유심 보안사고,아이뉴스24,2025-05-20 10:13:07,"SKT, 복제폰 차단 '고객 안심 패키지' 제공...""유심복제·불법 복제폰 차단""",https://n.news.naver.com/mnews/article/031/0000933630?sid=105
SK텔레콤 유심 유출,디지털타임스,2025-05-22 13:39:08,"SKT ""유심교체 고객 320만명 넘어…이달 말까지 전원 안내""",https://n.news.naver.com/mnews/article/029/0002956556?sid=105
SK텔레콤 유심 유출,KBS,2025-05-11 19:05:33,"SK텔레콤, ‘유심 재설정’ 내일부터 도입",https://n.news.naver.com/mnews/article/056/0011948799?sid=105
SK텔레콤 USIM 해킹,한국경제,2025-05-07 11:10:10,'SKT 해킹' 고개 숙인 최태원…위약금 면제 요구엔 '신중' [상보],https://n.news.naver.com/mnews/article/015/0005128342?sid=105
SK텔레콤 USIM 해킹,한국경제,2025-05-06 19:20:16,"최태원 회장, 국회 청문회 안 나온다…불출석 사유서 제출",https://n.news.naver.com/mnews/article/015/0005128123?sid=105
SK텔레콤 USIM 해킹,강원도민일보,2025-05-06 18:02:14,[속보] 최태원 'SKT 해킹 사태' 국회 청문회 출석 안한다,https://n.news.naver.com/mnews/article/654/0000119585?sid=101
SK텔레콤 USIM 정보유출,연합뉴스,2025-05-02 11:10:49,"SK텔레콤, 오는 5일부터 신규 가입자 모집 중단",https://n.news.naver.com/mnews/article/001/0015365817?sid=105
SK텔레콤 USIM 정보유출,연합뉴스,2025-05-02 11:07:49,"SK텔레콤, 오는 5일부터 신규 가입자 모집 중단",https://n.news.naver.com/mnews/article/001/0015365808?sid=105
SK텔레콤 USIM 정보유출,연합뉴스,2025-05-02 11:07:27,"SK텔레콤, 오는 5일부터 신규 가입자 모집 중단",https://n.news.naver.com/mnews/article/001/0015365803?sid=105
SK텔레콤 USIM 보안사고,매일신문,2025-05-15 17:12:15,대구에서도 SK텔레콤 유심 사건 집단소송 진행,https://n.news.naver.com/mnews/article/088/0000948023?sid=102
SK텔레콤 USIM 보안사고,한경비즈니스,2025-05-02 10:21:08,‘통신 왕국’ SK텔레콤 무너지나...미국선 최대 3000만원 보상,https://n.news.naver.com/mnews/article/050/0000090249?sid=101
SK텔레콤 USIM 보안사고,한경비즈니스,2025-05-02 06:58:13,"1위 내주는 건 시간문제?... SK텔레콤, 창사 이래 최대 위기",https://n.news.naver.com/mnews/article/050/0000090233?sid=101
SK텔레콤 USIM 유출,한국경제,2025-05-03 17:19:10,'개인정보 판매합니다'…SKT '정보유출 괴담'에 SNS 발칵,https://n.news.naver.com/mnews/article/015/0005127350?sid=105
